product	purchases	week
4717362903905	1	52
4717362903912	3	2
4717362903912	2	3
4717362903912	1	4
4717362903912	1	7
4717362903912	1	8
4717362903912	3	45
4717362903912	2	46
4717362903912	2	48
4717362903912	1	49
4717362903929	1	49
4717362903967	1	7
4717362903967	1	46
4717362904032	1	7
4717362904032	1	53
4717362904049	1	45
4717362904056	1	53
4717362904063	1	2
4717362904063	1	48
4717362904155	1	46
4717362904186	1	7
4717362904186	1	47
4717362904223	1	7
4717362904223	1	50
4717362904223	1	51
4717362904261	1	6
4717362904261	1	45
4717362904285	1	0
4717362904285	2	2
4717362904285	1	3
4717362904285	1	4
4717362904285	2	5
4717362904285	1	6
4717362904285	1	7
4717362904285	1	46
4717362904285	1	47
4717362904285	1	49
4717362904285	1	53
4717362904292	1	0
4717362904292	1	3
4717362904292	2	4
4717362904292	3	5
4717362904292	1	8
4717362904292	1	47
4717362904292	1	48
4717362904292	1	49
4717362904292	1	50
4717362904322	1	6
4717362904322	1	7
4717362904322	1	44
4717362904322	2	45
4717362904322	3	46
4717362904322	1	48
4717362904339	1	2
4717362904339	1	5
4717362904360	1	6
4717362904360	1	45
4717362904360	1	46
4717362904360	1	47
4717362904360	1	48
4717362904360	1	53
4717362904407	1	45
4717362904407	1	47
4717362904421	1	0
4717362904421	2	2
4717362904421	1	3
4717362904421	1	5
4717362904421	2	49
4717362904421	1	53
4717362904452	1	1
4717362904452	1	3
4717362904452	1	6
4717362904452	1	8
4717362904452	1	46
4717362904452	1	47
4717362904452	1	48
4717362904452	1	49
4717362904452	1	50
4717362904452	1	51
4717362904452	1	52
4717362904612	1	46
4717362904612	1	49
4717362904629	1	46
4717362904636	1	5
4717362904636	1	8
4717362904636	1	46
4717362904636	1	49
4717362904667	1	7
4717362904667	1	50
4717362904674	1	44
4717362904674	1	48
4717362904711	1	3
4717362904711	1	5
4717362904711	1	8
4717362904711	1	48
4717362904711	1	49
4717362904728	1	4
4717362904728	1	6
4717362904728	1	44
4717362904728	1	46
4717362904728	2	49
4717362904742	1	1
4717362904742	1	2
4717362904742	1	6
4717362904742	1	8
4717362904759	1	1
4717362904759	1	52
4717362904766	1	3
4717362904766	1	44
4717362904766	2	47
4717362904902	1	7
4717362904919	1	2
4717362904919	1	7
4717362904919	1	49
4717362904971	1	5
4717362904971	1	47
4717362905015	1	44
4717362905015	1	47
4717362905084	1	49
4717362905091	2	5
4717362905091	1	8
4717365427156	1	5
4717365427156	1	47
4717378020054	5	2
4717378020054	1	3
4717378020054	2	5
4717378020054	3	6
4717378020054	2	45
4717378020054	1	47
4717378020054	1	48
4717378020054	1	52
4717378020054	1	53
4717378020061	1	1
4717378020061	5	2
4717378020061	7	3
4717378020061	3	5
4717378020061	3	7
4717378020061	1	8
4717378020061	1	45
4717378020061	1	46
4717378020061	1	47
4717378020061	1	48
4717378020061	1	53
4717378020078	1	0
4717378020078	3	2
4717378020078	1	4
4717378020078	1	6
4717378020078	1	7
4717378020078	1	8
4717378020078	3	45
4717378020078	1	46
4717378020078	1	47
4717378020078	2	48
4717378020078	1	49
4717378020078	1	50
4717378020078	1	52
4717378020153	1	0
4717378020153	1	8
4717378020153	1	47
4717378020153	2	49
4717378020153	3	50
4717378020153	1	53
4717378020160	1	2
4717378020160	1	3
4717378020160	1	4
4717378020160	1	5
4717378020160	1	44
4717378020160	1	45
4717378020160	1	47
4717378020160	2	48
4717378020160	1	49
4717378020160	1	50
4717378030015	3	2
4717378030015	1	3
4717378030015	3	4
4717378030015	1	6
4717378030015	1	8
4717378030015	1	45
4717378030015	1	46
4717378030015	1	47
4717378030015	1	48
4717378030015	1	49
4717378030015	1	50
4717378030015	1	52
4717378030015	2	53
4717378030022	1	6
4717378030022	1	44
4717378030022	1	47
4717378030022	1	52
4717378030022	1	53
4717378030039	2	2
4717378030039	2	6
4717378030039	1	50
4717378030039	1	51
4717378030053	1	0
4717378030053	1	4
4717378030053	1	7
4717378030053	2	8
4717378030053	1	46
4717378030053	2	47
4717378030053	2	49
4717378030060	1	3
4717378030060	2	4
4717378030060	1	7
4717378030077	1	1
4717378030077	1	4
4717378030077	1	8
4717378030077	1	44
4717378030077	1	52
4717380002406	1	1
4717380002406	2	50
4717382400026	1	7
4717412000318	1	50
4717523420036	1	2
4717523420036	4	3
4717523420036	1	4
4717523420036	1	7
4717523420036	1	44
4717523420036	3	45
4717523420036	1	46
4717523420036	3	47
4717523420036	2	48
4717523420036	1	49
4717523420036	12	50
4717523420036	3	51
4717523420036	1	52
4717526000105	1	0
4717526000105	2	1
4717526000105	1	3
4717526000105	5	4
4717526000105	6	5
4717526000105	5	6
4717526000105	10	7
4717526000105	9	8
4717526000105	2	45
4717526000105	3	46
4717526000105	6	47
4717526000105	7	48
4717526000105	2	49
4717526000105	4	50
4717526000105	2	51
4717526000105	2	52
4717526000105	1	53
4717528998561	1	0
4717528998561	1	1
4717528998561	1	2
4717528998561	1	3
4717528998561	2	4
4717528998561	1	5
4717528998561	1	7
4717528998561	1	50
4717528998677	1	1
4717528998677	1	3
4717528998677	2	47
4717528998677	1	48
4717528998783	1	2
4717528998813	1	5
4717528998813	1	44
4717528998813	1	49
4717528998844	1	3
4717528998844	1	8
4717528998844	2	44
4717528998844	1	49
4717528998844	1	51
4717536400292	1	2
4717536400292	1	3
4717536400292	1	4
4717536400292	1	5
4717536400292	2	7
4717536400292	1	8
4717536400292	1	49
4717536400292	1	53
4717536400308	1	1
4717536400308	1	3
4717536400308	1	46
4717536400308	1	49
4717536400315	1	1
4717536400315	1	3
4717536400315	1	4
4717536400315	1	8
4717536400315	1	50
4717536400315	1	51
4717568240095	2	3
4717568240095	1	4
4717568240095	1	48
4717568240255	1	2
4717568240255	2	3
4717568240255	1	5
4717568240255	1	8
4717568240255	1	47
4717568240255	1	48
4717568240262	1	1
4717568240262	1	3
4717568240262	2	5
4717568240262	1	8
4717568240262	2	45
4717568240262	1	47
4717568240262	1	48
4717568240293	1	1
4717568240293	1	48
4717568240309	1	5
4717568240309	1	47
4717568240309	2	51
4717568240460	1	3
4717568240460	3	4
4717568240545	1	5
4717568240545	1	53
4717568240804	1	44
4717568331113	1	1
4717568331113	1	2
4717568331113	2	3
4717568331113	1	4
4717568331113	2	5
4717568331113	1	6
4717568331199	1	3
4717568331205	2	3
4717568331243	2	3
4717568331243	2	5
4717568331243	1	6
4717568331298	1	1
4717568331298	1	2
4717568331298	1	6
4717568331298	1	7
4717568372277	1	1
4717568372277	6	2
4717568372277	5	3
4717568372277	1	5
4717568372277	1	7
4717568372277	1	8
4717568372376	1	3
4717568372376	1	7
4717568372376	2	45
4717568372376	1	47
4717568372383	2	3
4717568372383	2	4
4717568372383	1	5
4717568372383	1	44
4717568372383	1	47
4717568372383	3	48
4717568372383	1	50
4717568372772	3	0
4717568372772	3	1
4717568372772	1	3
4717568372772	3	4
4717568372772	1	5
4717568372772	1	6
4717568372772	1	7
4717568372772	3	8
4717568372772	2	45
4717568372772	3	47
4717568372772	5	48
4717568372772	4	49
4717568372772	3	50
4717568372789	5	0
4717568372789	5	1
4717568372789	21	2
4717568372789	15	3
4717568372789	4	4
4717568372789	7	5
4717568372789	5	6
4717568372789	4	7
4717568372789	5	45
4717568372789	2	46
4717568372789	4	47
4717568372789	1	48
4717568372789	3	49
4717568372789	3	50
4717568372789	6	52
4717568372789	3	53
4717568373779	3	1
4717568373779	2	3
4717568373779	1	4
4717568373779	1	5
4717568373786	1	7
4717572003266	1	0
4717572003266	1	4
4717572003266	2	5
4717572003266	2	7
4717572003266	1	49
4717572003266	1	50
4717572003266	1	51
4717583011731	3	0
4717583011731	13	47
4717583011731	26	48
4717583011731	30	49
4717583011731	43	50
4717583011731	25	51
4717583011731	2	52
4717605040404	1	6
4717605040404	1	7
4717605040404	1	48
4717605040442	1	2
4717605040442	1	4
4717605040442	2	5
4717605040442	1	7
4717605040442	2	48
4717605040466	1	2
4717605040466	1	6
4717605040466	1	53
4717605040480	1	3
4717605040480	1	4
4717605040480	1	5
4717605040480	1	48
4717605040480	1	49
4717605040480	1	52
4717605040565	2	1
4717605040565	1	6
4717605040619	1	0
4717605040619	1	1
4717605040619	4	2
4717605040619	2	3
4717605040619	2	4
4717605040619	1	5
4717605040619	2	6
4717605040619	4	7
4717605040619	4	8
4717605040619	4	49
4717605040619	3	51
4717605040619	1	52
4717605050038	1	7
4717605070012	1	1
4717605070012	1	2
4717605070012	1	8
4717605070012	1	47
4717605070012	1	52
4717605070067	1	4
4717605070067	1	5
4717605070067	2	8
4717605070067	1	47
4717605070067	1	52
4717605120212	1	2
4717605120212	1	8
4717605120212	1	46
4717605120212	1	52
4717605120304	2	2
4717605120304	1	3
4717605120304	3	4
4717605120304	2	48
4717605120304	2	49
4717605120304	1	50
4717605120304	2	52
4717605120311	1	5
4717605120328	1	3
4717605120328	1	4
4717605120328	3	5
4717605120328	1	6
4717605120328	1	8
4717605120328	3	48
4717605120328	1	49
4717605120328	1	50
4717605120328	1	51
4717605120328	1	52
4717605313034	1	0
4717605313034	1	1
4717605313034	1	3
4717605313034	1	4
4717605313034	2	5
4717605313034	1	6
4717605313034	2	7
4717605313034	1	8
4717605313034	3	47
4717605313034	2	48
4717605313034	1	49
4717605313034	1	50
4717605313034	1	51
4717605313034	1	52
4717605313034	1	53
4717605313041	2	1
4717605313041	1	2
4717605313041	2	7
4717605313041	1	47
4717605313041	1	49
4717605313041	2	50
4717605313041	1	51
4717605313041	2	52
4717605313072	1	1
4717605313072	1	4
4717605313072	2	5
4717605313072	1	7
4717605313072	1	8
4717605313072	1	47
4717605313072	2	49
4717605313072	1	50
4717605313072	1	53
4717605313096	1	1
4717605313119	2	1
4717605313119	1	50
4717605313119	1	51
4717605313119	1	52
4717605313126	1	0
4717605313126	3	1
4717605313126	2	2
4717605313126	1	4
4717605313126	4	5
4717605313126	1	6
4717605313126	2	8
4717605313126	2	48
4717605313126	1	49
4717605313126	1	50
4717605313126	1	51
4717605313126	1	53
4717605313133	1	3
4717605313133	2	4
4717605313133	1	5
4717605313133	1	7
4717605313133	1	47
4717605313133	1	48
4717605313133	1	49
4717605313133	3	50
4717605313133	2	51
4717605313140	4	0
4717605313140	1	1
4717605313140	1	2
4717605313140	3	3
4717605313140	2	4
4717605313140	3	5
4717605313140	4	6
4717605313140	6	7
4717605313140	3	8
4717605313140	3	47
4717605313140	2	48
4717605313140	2	49
4717605313140	4	51
4717605313140	1	53
4717605319005	2	1
4717605319005	1	2
4717605319005	1	3
4717605319005	1	6
4717605319005	1	7
4717605319005	1	51
4717605319029	1	2
4717605319029	1	52
4717605319111	1	1
4717605319111	1	2
4717605319135	2	1
4717605319135	1	8
4717605319142	1	1
4717605319142	1	3
4717605319142	1	6
4717605319142	1	7
4717605319142	1	52
4717605319173	1	2
4717605319197	1	1
4717605319197	1	3
4717605319944	1	0
4717605319944	2	1
4717605319944	1	2
4717605319944	1	3
4717605319944	2	4
4717605319944	3	7
4717605319944	1	51
4717605319951	4	1
4717605319951	4	2
4717605319951	1	3
4717605319951	2	5
4717605319951	2	7
4717605319951	1	51
4717605319968	2	1
4717605319968	1	2
4717605319968	1	4
4717605319968	3	5
4717605319968	1	6
4717605319968	3	7
4717605319968	2	8
4717605319975	1	1
4717605319975	1	2
4717605319975	1	3
4717605319975	2	4
4717605319975	1	7
4717605319975	1	8
4717605319975	1	50
4717605319975	2	51
4717605319982	1	1
4717605319982	1	2
4717605319982	4	5
4717605319982	2	7
4717605319982	1	47
4717605319982	2	49
4717605319982	3	50
4717605319999	2	1
4717605319999	2	2
4717605319999	1	3
4717605319999	1	5
4717605319999	1	7
4717605319999	3	8
4717605319999	2	46
4717605319999	3	47
4717605319999	5	48
4717605319999	2	49
4717605319999	2	50
4717629097019	1	7
4717633000067	1	2
4717633000067	1	3
4717658747060	1	50
4717658747060	2	52
4717664000043	3	1
4717664000043	9	2
4717664000043	4	44
4717664000043	3	45
4717664000043	8	46
4717664000043	6	47
4717664000043	8	48
4717664000043	7	49
4717664000043	12	50
4717664000043	8	51
4717673011047	2	0
4717673011047	3	1
4717673011047	4	2
4717673011047	2	3
4717673011047	1	5
4717673011047	3	6
4717673011047	3	7
4717673011047	1	44
4717673011047	3	45
4717673011047	5	46
4717673011047	4	47
4717673011047	2	48
4717673011047	2	49
4717673011047	2	50
4717673011047	3	51
4717673011047	2	52
4717673011047	1	53
4717673011078	4	2
4717673011078	6	3
4717673011078	2	6
4717673011078	4	7
4717673011078	2	8
4717673011078	3	45
4717673011078	1	46
4717673011078	3	47
4717673011078	1	49
4717673011078	1	51
4717673011078	1	52
4717673015144	3	2
4717673015144	2	3
4717673015144	1	5
4717673015144	2	6
4717673015144	2	7
4717673015144	1	48
4717673015144	1	50
4717673016035	1	4
4717673025013	1	1
4717673031014	1	2
4717673031014	1	7
4717673031014	1	48
4717673031014	1	49
4717673031021	1	49
4717673038167	1	0
4717673038167	1	1
4717673038167	4	5
4717673038167	1	6
4717673038167	1	44
4717673038167	3	45
4717673038167	3	46
4717673038167	1	47
4717673038167	3	48
4717673038167	1	50
4717673038167	1	52
4717673038174	1	0
4717673038174	1	1
4717673038174	1	3
4717673038174	2	50
4717673038228	1	0
4717673038228	1	7
4717673038228	1	8
4717673038228	1	46
4717673038228	2	48
4717673038389	1	2
4717673054068	1	0
4717673054068	2	2
4717673054068	3	4
4717673054068	2	5
4717673054068	1	6
4717673054068	4	7
4717673054068	6	8
4717673054068	1	44
4717673054068	2	45
4717673054068	3	47
4717673054068	2	48
4717673054068	4	50
4717673054068	3	51
4717673054068	1	52
4717673054068	1	53
4717673054198	1	0
4717673054198	1	1
4717673054198	3	2
4717673054198	1	3
4717673054198	1	5
4717673054198	3	6
4717673054198	2	7
4717673054198	1	8
4717673054198	1	45
4717673054198	1	46
4717673054198	3	47
4717673054198	1	49
4717673054198	1	50
4717673054198	1	52
4717673054204	1	1
4717673054204	1	2
4717673054204	1	46
4717673054204	1	48
4717673054211	1	1
4717673054211	1	51
4717673056017	1	1
4717673056017	1	3
4717673056017	2	4
4717673056017	2	5
4717673056017	1	8
4717673056017	1	47
4717673056017	2	48
4717673056017	2	49
4717673056017	1	50
4717673056017	1	53
4717673056024	2	1
4717673056024	1	2
4717673056024	1	4
4717673056024	1	8
4717673056024	1	47
4717673056024	1	48
4717673056024	1	49
4717673056024	1	50
4717673056024	1	53
4717673083297	1	1
4717673083297	1	5
4717673414169	1	0
4717673414169	1	1
4717673414169	1	2
4717673414169	1	3
4717673414169	2	5
4717673414169	2	6
4717673414169	3	7
4717673414169	1	44
4717673414169	2	45
4717673414169	1	46
4717673414169	1	48
4717673414183	1	5
4717673414183	1	44
4717673414183	1	45
4717673414183	1	47
4717673414251	3	1
4717673414251	1	2
4717673414251	2	3
4717673414251	1	4
4717673414251	2	8
4717673414251	2	47
4717673414251	1	49
4717673414251	1	51
4717673607028	1	0
4717673607028	1	46
4717673607028	1	49
4717673610042	1	2
4717673610059	1	4
4717682400085	1	1
4717682400085	1	3
4717682400085	1	5
4717684970012	2	0
4717684970012	3	1
4717684970012	1	2
4717684970012	7	3
4717684970012	1	4
4717684970012	3	5
4717684970012	4	6
4717684970012	2	7
4717684970012	1	8
4717684970012	4	44
4717684970012	5	45
4717684970012	1	46
4717684970012	4	47
4717684970012	5	48
4717684970012	4	49
4717684970012	1	50
4717684970012	2	52
4717684970012	1	53
4717698123442	1	6
4717698123442	1	8
4717698124418	1	2
4717725889266	1	4
4717725889372	1	4
4717725889372	1	8
4717725889433	1	3
4717725889433	1	6
4717725889440	1	47
4717725889549	1	1
4717725889549	1	2
4717725889549	1	4
4717725889549	1	5
4717725889549	1	8
4717725889549	1	49
4717725889754	1	0
4717725890118	1	0
4717725890118	1	5
4717734190124	1	3
4717734190131	2	0
4717734190131	1	1
4717734190131	5	2
4717734190131	1	3
4717734190131	1	4
4717734190131	2	5
4717734190131	1	44
4717734190148	1	0
4717734190148	1	2
4717734190148	1	3
4717734190148	2	5
4717734190148	2	49
4717772106880	1	0
4717772106880	2	1
4717772106880	2	2
4717772106880	3	3
4717772106880	1	4
4717772106880	1	6
4717772106880	1	45
4717772106880	2	46
4717772106880	1	48
4717772106880	3	49
4717772106880	1	50
4717772106880	1	51
4717772106897	1	0
4717772106897	4	2
4717772106897	2	3
4717772106897	2	5
4717772106897	1	45
4717772106897	2	46
4717772106897	1	47
4717772106897	2	48
4717772106897	1	49
4717772106897	3	50
4717772106897	1	51
4717772106897	1	53
4717772201202	2	3
4717772201202	1	6
4717772201202	1	44
4717772201202	1	49
4717772201202	1	50
4717772202117	1	1
4717772202117	1	2
4717772202117	1	47
4717796550010	1	5
4717796550010	2	6
4717796550010	6	7
4717796550010	1	8
4717813600025	1	2
4717866110021	1	45
4717866110021	1	47
4717912168020	1	1
4717912168020	1	6
4717912168051	1	3
4717912168051	1	51
4717921000274	1	5
4717921000274	1	7
4717921000274	1	46
4717921000274	1	49
4717921000274	1	50
4717921000755	1	45
4717921000755	1	48
4717921000755	2	49
4717921010099	1	45
4717921010099	1	46
4717921010099	1	48
4717921010099	1	49
4717921010099	1	52
4717921050019	1	47
4717921050019	1	49
4717921050019	1	50
4717921050026	1	0
4717921050040	1	2
4717921050040	1	48
4717921050279	1	50
4717921050286	1	50
4717921050309	1	48
4717921050316	1	48
4717921050408	1	1
4717921060018	1	46
4717921060018	2	47
4717921060025	1	45
4717921060025	1	49
4717921060025	1	50
4717921060032	1	47
4717921060032	1	48
4717921060032	1	49
4717921060032	1	53
4717921070086	1	47
4717921070086	2	49
4717921070192	3	2
4717921070192	1	45
4717921070192	1	46
4717921070192	1	48
4717921070192	1	49
4717921070208	2	52
4717921070222	1	46
4717921070239	2	2
4717921070246	1	0
4717921070246	1	46
4717921070246	1	47
4717921070260	1	0
4717921070260	1	44
4717921070260	1	50
4718016000063	1	5
4718020002176	1	4
4718020002176	1	5
4718020002176	1	6
4718030000964	1	44
4718030001169	1	48
4718030001534	1	48
4718030100671	1	6
4718030100671	1	47
4718030100671	1	48
4718030100671	2	49
4718030100718	1	44
4718030100718	1	48
4718030100718	1	52
4718030100817	1	3
4718030100817	1	5
4718030100817	2	7
4718030100817	1	8
4718030100817	1	47
4718030100824	1	1
4718030100824	1	4
4718030100824	1	8
4718030100855	2	0
4718030100855	2	45
4718030100855	1	46
4718030100916	1	49
4718030100923	1	1
4718030100923	1	6
4718030101074	1	2
4718030101074	1	3
4718030101142	1	1
4718030101142	2	4
4718030101142	3	5
4718030101142	1	6
4718030101142	2	7
4718030101142	1	8
4718030101142	1	46
4718030101142	1	47
4718030101142	2	48
4718030101142	3	49
4718030101159	1	4
4718030101166	2	0
4718030101166	1	1
4718030101166	1	2
4718030101166	3	3
4718030101166	2	4
4718030101166	3	5
4718030101166	1	6
4718030101166	5	7
4718030101166	1	8
4718030101166	2	45
4718030101166	6	46
4718030101166	5	47
4718030101166	2	48
4718030101166	1	49
4718030101166	1	50
4718030101166	2	51
4718030101166	1	52
4718030101173	1	0
4718030101173	3	45
4718030101173	3	47
4718030101173	4	48
4718030101173	3	49
4718030101173	1	50
4718030101173	2	51
4718030101180	1	44
4718030101180	1	45
4718030101180	2	46
4718030101180	1	47
4718030101180	3	49
4718030101180	1	50
4718030101180	1	51
4718030101180	1	52
4718030101555	1	3
4718030101555	1	5
4718030101555	1	7
4718030101555	1	49
4718030101555	1	53
4718030103474	1	44
4718030103474	1	45
4718030103474	1	48
4718030103498	1	5
4718030103498	1	6
4718030103498	1	46
4718030103498	2	49
4718030200012	1	46
4718030200012	1	51
4718030200180	1	2
4718030200180	1	45
4718030200227	1	3
4718030200227	1	45
4718030200227	1	46
4718030200227	1	50
4718030200555	1	7
4718030200616	1	45
4718030800045	2	1
4718030800045	2	2
4718030800045	2	3
4718030800045	3	5
4718030800045	1	6
4718030800045	1	8
4718030800045	1	44
4718030800045	6	47
4718030800045	14	48
4718030800045	12	49
4718030800045	2	50
4718030800045	1	51
4718030800045	1	53
4718030800106	1	7
4718030800106	1	8
4718030800106	1	47
4718030800106	1	48
4718030800106	1	50
4718030800106	1	51
4718039003010	3	2
4718039003010	1	6
4718039003010	1	7
4718039003010	1	8
4718039003010	1	44
4718039003010	1	46
4718039003010	2	50
4718039004505	1	5
4718039004505	2	6
4718039004505	1	8
4718039004505	2	49
4718039004505	1	50
4718039006004	1	1
4718039006004	1	44
4718039008008	1	1
4718039008008	1	47
4718039008008	2	48
4718039008008	1	49
4718039008008	3	50
4718039075154	2	0
4718039075154	2	2
4718039075154	5	5
4718039075154	1	6
4718039075154	2	7
4718039075154	1	44
4718039075154	3	45
4718039075154	1	46
4718039075154	4	47
4718039075154	1	48
4718039075154	3	49
4718039075154	1	51
4718039075154	2	52
4718057600024	1	47
4718057600987	2	1
4718057600987	4	2
4718057600987	1	3
4718057600987	4	4
4718057600987	2	5
4718057600987	1	6
4718057600987	2	45
4718057600987	1	46
4718057600987	1	47
4718057600987	2	48
4718057600987	4	49
4718057600987	1	50
4718057600994	3	2
4718057600994	2	5
4718057600994	3	45
4718057600994	1	46
4718057600994	1	47
4718057600994	3	49
4718057700014	1	0
4718057700014	2	1
4718057700014	3	2
4718057700014	1	8
4718057700014	1	44
4718057700014	1	45
4718057700014	1	46
4718057700014	2	47
4718057700014	1	49
4718057700014	2	52
4718057700021	2	0
4718057700021	1	1
4718057700021	1	2
4718057700021	2	3
4718057700021	3	4
4718057700021	4	6
4718057700021	1	8
4718057700021	1	44
4718057700021	3	45
4718057700021	1	46
4718057700038	1	1
4718057700038	1	3
4718057700038	2	7
4718057700038	2	44
4718057700038	3	45
4718057700038	1	48
4718057700038	1	50
4718057700045	1	0
4718057700045	2	1
4718057700045	3	3
4718057700045	1	6
4718057700045	2	7
4718057700045	3	8
4718057700045	2	45
4718057700045	1	47
4718057700045	1	48
4718057700045	2	50
4718057700045	1	52
4718057700045	1	53
4718057700052	2	0
4718057700052	2	1
4718057700052	7	2
4718057700052	5	3
4718057700052	1	4
4718057700052	5	5
4718057700052	2	6
4718057700052	3	7
4718057700052	2	8
4718057700052	9	45
4718057700052	4	46
4718057700052	6	47
4718057700052	6	48
4718057700052	6	49
4718057700052	1	50
4718057700052	1	51
4718057700052	2	52
4718057700052	1	53
4718057700069	1	0
4718057700069	1	3
4718057700069	1	4
4718057700069	1	6
4718057700069	1	8
4718057700069	1	49
4718057700069	1	50
4718057700090	1	0
4718057700090	2	3
4718057700090	1	6
4718057700090	1	7
4718057700090	1	46
4718057700120	1	0
4718057700120	3	1
4718057700120	1	2
4718057700120	1	3
4718057700120	1	5
4718057700120	1	6
4718057700120	2	7
4718057700120	1	8
4718057700120	1	44
4718057700120	1	45
4718057700120	3	46
4718057700120	1	48
4718057700120	3	49
4718057700120	1	50
4718057700120	1	51
4718057700120	1	52
4718057700137	1	6
4718057700137	2	48
4718057701561	1	4
4718057701561	1	47
4718057701615	1	1
4718057701615	5	2
4718057701615	4	3
4718057701615	1	4
4718057701615	1	6
4718057701615	2	7
4718057701615	1	8
4718057701615	1	45
4718057701615	3	46
4718057701615	3	47
4718057701615	2	49
4718057701615	2	50
4718057701615	1	53
4718057701769	12	0
4718057701769	35	1
4718057701769	16	2
4718057701769	7	3
4718057701769	1	4
4718057701769	5	5
4718057701769	5	6
4718057701769	5	7
4718057701769	4	8
4718057701769	20	44
4718057701769	88	45
4718057701769	17	46
4718057701769	12	47
4718057701769	5	48
4718057701769	6	49
4718057701769	4	50
4718057701769	1	51
4718057701769	26	52
4718057701769	46	53
4718079400206	4	2
4718079400206	1	3
4718079400206	2	4
4718079400206	1	5
4718079400206	1	6
4718079400251	1	4
4718079820417	1	1
4718079820424	1	2
4718079820479	2	2
4718079820486	2	8
4718079826099	2	3
4718079826099	10	4
4718079826099	2	5
4718079826099	1	6
4718079826099	1	7
4718079928069	2	2
4718079928076	1	2
4718079928120	1	1
4718079928120	8	2
4718079928120	11	3
4718079928120	1	6
4718079928120	3	7
4718079928120	1	8
4718079962612	1	2
4718079962612	2	3
4718079962612	2	4
4718079962612	4	5
4718079962636	2	1
4718079962636	12	2
4718079962636	5	3
4718079962636	6	4
4718079962643	2	2
4718079962643	1	3
4718079962643	1	5
4718079962643	1	6
4718079969987	1	3
4718079983631	1	5
4718079983662	8	2
4718079983662	1	3
4718079983662	2	4
4718079983662	2	5
4718079983662	1	6
4718079983662	4	7
4718079983662	8	8
4718079983679	1	2
4718079983679	1	7
4718079986083	2	2
4718079986083	1	6
4718085007147	1	0
4718085007147	2	1
4718085007147	1	2
4718085007147	1	3
4718085007147	2	5
4718085007147	1	6
4718085007147	2	7
4718085007147	1	44
4718085007147	6	45
4718085007147	5	46
4718085007147	19	47
4718085007147	32	48
4718085007147	23	49
4718085007147	8	50
4718085007147	1	51
4718085007147	3	52
4718085007147	1	53
4718102000427	1	4
4718102001370	5	2
4718102001370	1	3
4718102001394	4	3
4718102001394	1	5
4718102001417	1	1
4718102001417	3	2
4718102001417	3	3
4718102001417	1	4
4718102001431	1	1
4718102001431	5	2
4718102001431	6	3
4718121000101	1	0
4718121000101	1	1
4718121000101	1	2
4718121000101	1	3
4718121000101	1	6
4718121000101	1	46
4718121000101	1	52
4718121000118	2	4
4718121000118	1	8
4718121000118	1	44
4718121000118	1	45
4718121000118	1	46
4718121000118	2	50
4718121000118	1	53
4718121000538	1	0
4718121000545	1	2
4718121000545	3	4
4718121000545	3	6
4718121000545	3	8
4718121000545	1	44
4718121000545	8	45
4718121000545	1	46
4718121000545	3	47
4718121000545	3	48
4718121000545	2	50
4718121000545	1	51
4718121000545	4	52
4718121000552	1	1
4718121000552	1	4
4718121000552	2	5
4718121000552	1	47
4718121000552	2	48
4718121000552	3	49
4718121000552	1	50
4718121000552	2	52
4718121000576	1	5
4718121000576	1	45
4718121000576	1	52
4718121000613	1	44
4718121000620	2	1
4718121000620	3	2
4718121000620	3	3
4718121000620	3	5
4718121000620	1	6
4718121000620	3	7
4718121000620	1	52
4718121000651	1	3
4718121000651	1	5
4718121000651	1	45
4718121000651	2	47
4718121000651	2	49
4718121000651	3	50
4718121000651	1	51
4718121000705	1	1
4718121000705	2	4
4718121000705	1	6
4718121000705	1	46
4718121000705	2	47
4718121000705	1	48
4718121000705	2	49
4718121000705	1	50
4718121000705	1	51
4718121000712	2	0
4718121000712	2	1
4718121000712	1	2
4718121000712	2	3
4718121000712	1	4
4718121000712	1	6
4718121000712	2	8
4718121000712	1	45
4718121000712	1	46
4718121000712	1	47
4718121000712	3	49
4718121000729	1	1
4718121000729	3	2
4718121000729	1	4
4718121000729	3	5
4718121000729	1	8
4718121000729	1	52
4718121000835	1	0
4718121000835	1	4
4718121000835	1	52
4718121000866	1	4
4718121001009	9	0
4718121001009	4	1
4718121001009	7	2
4718121001009	10	3
4718121001009	14	4
4718121001009	20	5
4718121001009	6	6
4718121001009	3	7
4718121001009	4	8
4718121001009	29	47
4718121001009	52	48
4718121001009	31	49
4718121001009	32	50
4718121001009	11	51
4718121001009	9	52
4718121001009	5	53
4718121001016	1	1
4718121001016	2	2
4718121001016	1	3
4718121001016	1	4
4718121001016	1	5
4718121001016	1	44
4718121001016	1	45
4718121001016	1	50
4718121001054	1	5
4718121001054	1	48
4718121001054	1	51
4718121001238	1	4
4718121001238	1	5
4718121001238	1	6
4718121001269	1	2
4718121001269	1	4
4718121001269	1	5
4718121001269	1	7
4718121001269	1	53
4718121001276	1	6
4718121001276	1	8
4718121001283	1	0
4718121001283	1	2
4718121001283	1	6
4718121001283	1	52
4718121001290	1	1
4718121001290	1	4
4718121001290	2	5
4718121001290	1	7
4718121001290	1	51
4718121001290	1	53
4718121001306	1	1
4718121002075	6	1
4718121002075	1	3
4718121002075	2	4
4718121002075	2	5
4718121002075	1	8
4718121002075	1	52
4718121002075	2	53
4718121002235	1	0
4718121002235	1	1
